33590000,0.158269,-0.132096,-0.052362,0.212697
33592000,0.393743,-0.169043,-0.306983,0.527112
33594000,-0.084952,0.154281,1.598065,1.607741
33596000,-0.398531,0.259286,2.218846,2.269214
33598000,0.01735,-0.050289,0.378897,0.382613
33600000,0.399922,-0.20949,-0.53713,0.701664
33602000,0.050943,0.089569,1.237637,1.241919
33604000,-0.382198,0.282692,2.31308,2.361426
33606000,-0.113806,-0.004503,0.760197,0.768682
33608000,0.36438,-0.236074,-0.521479,0.67856
33610000,0.192849,0.009934,0.733011,0.758021
33612000,-0.337335,0.280932,2.201365,2.24471
33614000,-0.24707,0.085942,1.158831,1.18799
33616000,0.315424,-0.210779,-0.41866,0.564974
33618000,0.304977,-0.073973,0.28457,0.423631
33620000,-0.259848,0.234687,2.010584,2.040845
33622000,-0.335276,0.162661,1.580194,1.62354
33624000,0.217154,-0.155123,-0.136752,0.299867
33626000,0.364435,-0.134021,-0.095027,0.399756
33628000,-0.155125,0.201006,1.717292,1.735961
33630000,-0.370974,0.232412,1.984477,2.032188
33632000,0.100429,-0.116305,0.1447,0.211071
33634000,0.395861,-0.208041,-0.417783,0.611988
33636000,-0.011439,0.131839,1.464315,1.470283
33638000,-0.383263,0.275639,2.336438,2.383655
33640000,-0.049966,-0.033492,0.601698,0.604698
33642000,0.394975,-0.214461,-0.500583,0.672743
33644000,0.140345,0.056602,1.076005,1.086594
33646000,-0.362746,0.268873,2.310237,2.353948
33648000,-0.189981,0.041396,0.859533,0.881251
33650000,0.353556,-0.207084,-0.609627,0.734528
33652000,0.253866,-0.027438,0.377427,0.455689
33654000,-0.318299,0.263614,2.04148,2.082894
33656000,-0.294701,0.142848,1.431953,1.468926
33658000,0.274534,-0.183725,-0.276206,0.430597
33660000,-0.011299,0.068221,0.862573,0.86534
33662000,-0.452402,0.28818,2.245479,2.308655
33664000,0.17217,-0.157349,-0.020398,0.234131
33666000,0.402827,-0.18559,-0.390477,0.590919
33668000,-0.100486,0.195808,1.738828,1.752701
33670000,-0.366971,0.238184,2.077661,2.123222
33672000,0.001015,-0.082311,0.470299,0.477449
33674000,0.406384,-0.2133,-0.520422,0.693891
33676000,0.048368,0.119355,1.291839,1.298242
33678000,-0.397262,0.280338,2.343758,2.39366
33680000,-0.123646,0.005046,0.759227,0.769246
33682000,0.37263,-0.19933,-0.485801,0.643885
33684000,0.186743,0.012929,0.743451,0.766654
33686000,-0.344116,0.248942,2.198403,2.239054
33688000,-0.241313,0.089369,1.119215,1.148416
33690000,0.306505,-0.183487,-0.486021,0.603183
33692000,0.292768,-0.076466,0.242645,0.387862
33694000,-0.256092,0.238378,1.985884,2.016468
33696000,-0.332849,0.184625,1.559623,1.605397
33698000,0.203774,-0.168708,-0.224699,0.347096
33700000,0.374887,-0.171952,-0.149159,0.438584
33702000,-0.143725,0.203126,1.734295,1.752054
33704000,-0.401431,0.256336,2.089935,2.143522
33706000,0.070233,-0.10586,0.257519,0.287149
33708000,0.406967,-0.196589,-0.428844,0.623038
33710000,0.004217,0.13556,1.481239,1.487435
33712000,-0.41051,0.262089,2.339176,2.389342
33714000,-0.061564,-0.049476,0.604644,0.60978
33716000,0.412975,-0.219524,-0.497742,0.682998
33718000,0.12629,0.060204,1.009146,1.018798
33720000,-0.384796,0.277705,2.290929,2.339561
33722000,-0.175343,0.047179,0.965203,0.982134
33724000,0.369008,-0.220378,-0.437689,0.613437
33726000,0.240217,-0.04621,0.478128,0.537071
33728000,-0.316045,0.254077,2.058406,2.097969
33730000,-0.27696,0.133545,1.356348,1.390763
33732000,0.265495,-0.184871,-0.37339,0.494049
33734000,0.318012,-0.108191,0.036876,0.337931
33736000,-0.197554,0.22596,1.866866,1.89084
33738000,-0.34114,0.192402,1.815301,1.857071
33740000,0.144787,-0.156116,0.030237,0.215058
33742000,0.385208,-0.177538,-0.259672,0.497327
33744000,-0.0585,0.169866,1.611845,1.621826
33746000,-0.386782,0.25375,2.218586,2.2663
33748000,0.006341,-0.069759,0.365177,0.371834
33750000,0.420809,-0.209701,-0.601852,0.763728
33752000,0.083204,0.083008,1.167419,1.173321
33754000,-0.391921,0.266005,2.295233,2.343599
33756000,-0.126965,0.016629,0.783962,0.794351
33758000,0.382157,-0.199769,-0.483206,0.647642
33760000,0.197488,0.009199,0.776902,0.801663
33762000,-0.349275,0.277464,2.215526,2.259986
33764000,-0.23589,0.107719,1.181533,1.209656
33766000,0.328184,-0.21234,-0.396158,0.556537
33768000,0.294183,-0.094582,0.219887,0.379262
33770000,-0.259681,0.252713,1.977639,2.010561
33772000,-0.32031,0.187092,1.578997,1.621985
33774000,0.213086,-0.1741,-0.182104,0.329966
33776000,0.360652,-0.149452,-0.100325,0.403077
33778000,-0.138865,0.210411,1.724823,1.74315
33780000,-0.373217,0.219756,2.035616,2.081182
33782000,0.075048,-0.13041,0.241587,0.284611
33784000,0.386882,-0.182371,-0.388557,0.577852
33786000,-0.012288,0.1501,1.464785,1.472506
33788000,-0.400061,0.258462,2.338312,2.386326
33790000,-0.061077,-0.038382,0.557741,0.562386
33792000,0.396482,-0.208171,-0.58666,0.73804
33794000,0.130266,0.037382,1.003861,1.012968
33796000,-0.374937,0.258191,2.29102,2.335811
33798000,-0.188501,0.065748,0.916067,0.937569
33800000,0.349784,-0.19701,-0.521005,0.657729
33802000,0.246965,-0.044195,0.442656,0.508811
33804000,-0.303799,0.261931,2.063121,2.101753
33806000,-0.283609,0.148551,1.433162,1.468487
33808000,0.159217,-0.055685,0.604327,0.627425
33810000,-0.098419,0.196575,1.60178,1.616796
33812000,-0.412711,0.250954,1.874557,1.935787
33814000,0.143357,-0.152892,0.034014,0.212331
33816000,0.403698,-0.175958,-0.321032,0.544973
33818000,-0.080881,0.17975,1.668892,1.680492
33820000,-0.393875,0.237823,2.203522,2.251045
33822000,0.000211,-0.079517,0.512534,0.518665
33824000,0.415127,-0.195547,-0.473161,0.659128
33826000,0.050083,0.103728,1.23416,1.239524
33828000,-0.400163,0.26871,2.323985,2.373445
33830000,-0.104971,0.007337,0.743526,0.750935
33832000,0.3806,-0.218511,-0.549398,0.703165
33834000,0.167079,-0.002496,0.70639,0.725885
33836000,-0.349519,0.273664,2.189862,2.234402
33838000,-0.231969,0.11234,1.172414,1.20041
33840000,0.297966,-0.194242,-0.406675,0.540276
33842000,0.281114,-0.077998,0.266813,0.395345
33844000,-0.244967,0.249912,1.990534,2.021061
33846000,-0.322531,0.172204,1.551686,1.59418
33848000,0.196671,-0.175244,-0.264909,0.373586
33850000,0.371196,-0.145275,-0.222195,0.456357
33852000,-0.133944,0.215216,1.703266,1.722026
33854000,-0.389061,0.24132,2.108013,2.157156
33856000,0.077553,-0.103354,0.279155,0.30761
33858000,0.406594,-0.186609,-0.382267,0.588447
33860000,0.001026,0.124686,1.494111,1.499305
33862000,-0.406748,0.265101,2.329504,2.379562
33864000,-0.063661,-0.016367,0.625973,0.629415
33866000,0.396135,-0.203607,-0.516104,0.68172
33868000,0.122453,0.047905,0.934328,0.943535
33870000,-0.368788,0.275325,2.26631,2.312568
33872000,-0.177475,0.050353,0.957125,0.974742
33874000,0.347073,-0.229928,-0.489774,0.64281
33876000,0.240373,-0.046261,0.473266,0.532822
33878000,-0.302311,0.270233,2.073145,2.112427
33880000,-0.284562,0.13939,1.400557,1.435955
33882000,0.260001,-0.192903,-0.285358,0.431557
33884000,0.335718,-0.116717,0.061355,0.360685
33886000,-0.192789,0.217241,1.864498,1.886986
33888000,-0.357107,0.192104,1.79308,1.838359
33890000,0.141777,-0.140053,-0.034118,0.202187
33892000,0.388043,-0.164523,-0.329777,0.535162
33894000,-0.071013,0.169405,1.581962,1.592591
33896000,-0.392282,0.254331,2.251975,2.299991
33898000,0.013787,-0.071852,0.420916,0.427227
33900000,0.411343,-0.223823,-0.539571,0.714449
33902000,0.067697,0.076283,1.212771,1.217052
33904000,-0.385961,0.275585,2.308789,2.356994
33906000,-0.122392,0.017264,0.779743,0.789479
33908000,0.37146,-0.215355,-0.524618,0.677927
33910000,0.205637,-0.003894,0.691293,0.72124
33912000,-0.328116,0.26333,2.188024,2.228105
33914000,-0.244736,0.088437,1.187287,1.21547
33916000,0.308414,-0.211852,-0.410866,0.555709
33918000,0.300563,-0.077142,0.253593,0.400747
33920000,-0.255075,0.254156,1.996697,2.028905
33922000,-0.336588,0.180651,1.607933,1.652688
33924000,0.212036,-0.168067,-0.121041,0.296406
33926000,0.377488,-0.155847,-0.121094,0.425969
33928000,-0.138766,0.189222,1.70132,1.717426
33930000,-0.380183,0.226924,2.01676,2.064789
33932000,0.083791,-0.10711,0.186148,0.230531
33934000,0.397613,-0.189275,-0.41366,0.604182
33936000,-0.003954,0.13428,1.452784,1.458982
33938000,-0.383972,0.262997,2.341162,2.386974
33940000,-0.052247,-0.04221,0.612055,0.61573
33942000,0.391405,-0.222329,-0.519658,0.687512
33944000,0.134153,0.050679,1.016505,1.026571
33946000,-0.366779,0.284303,2.291921,2.33843
33948000,-0.197285,0.065942,0.895683,0.91952
33950000,0.345258,-0.204939,-0.590205,0.713824
33952000,0.261827,-0.040522,0.371182,0.456039
33954000,-0.302658,0.254761,2.039257,2.077276
33956000,0.029905,-0.019868,0.365194,0.366955
