2302000,0.092941,-0.037041,-2.206034,2.208302,-0.001378771
2304000,-0.023041,-0.024049,-1.876739,1.877034,-0.001172962
2306000,0.000594,-0.05298,-2.055637,2.05632,-0.001284773
2308000,0.059949,-0.059062,-1.730644,1.732689,-0.001081653
2310000,-0.042934,0.016113,0.253794,0.257904,0.000158621
2312000,-0.131505,0.11169,2.176423,2.183251,0.001360264
2314000,-0.058958,0.075881,1.988945,1.991264,0.001243091
2316000,0.043119,-0.000238,1.939599,1.940078,0.001212249
2318000,0.034418,0.084321,2.073392,2.075392,0.00129587
2320000,-0.063876,0.167465,1.940836,1.949095,0.001213023
2322000,-0.045629,0.075251,1.801303,1.803452,0.001125814
2324000,0.071791,-0.006141,-0.108847,0.130535,-6.80294E-05
2326000,0.118046,0.019564,-2.076491,2.079936,-0.001297807
2328000,0.041941,0.010875,-2.025945,2.026408,-0.001266216
2330000,-0.019071,-0.059958,-1.938569,1.93959,-0.001211606
2332000,0.034382,-0.066258,-2.059305,2.060658,-0.001287066
2334000,0.032164,-0.009591,-1.182973,1.183449,-0.000739358
2336000,-0.075696,0.042654,1.174521,1.17773,0.000734076
2338000,-0.056164,0.057587,2.43441,2.435739,0.001521506
2340000,0.05813,0.032884,1.823201,1.824423,0.001139501
2342000,0.023568,0.084094,2.022547,2.024432,0.001264092
2344000,-0.049073,0.137629,2.047001,2.05221,0.001279376
2346000,-0.018384,0.047698,1.166921,1.16804,0.000729326
2348000,0.085732,-0.049424,-0.80383,0.809898,-0.000502394
2350000,0.128609,-0.022333,-2.170574,2.174495,-0.001356609
2352000,0.028707,0.000501,-1.939643,1.939856,-0.001212277
2354000,-0.02631,-0.061566,-1.998375,1.999496,-0.001248984
2356000,0.043368,-0.079099,-2.026573,2.028579,-0.001266608
2358000,0.012052,0.000204,-0.567969,0.568097,-0.000354981
2360000,-0.119582,0.093062,1.734433,1.74104,0.001084021
2362000,-0.112877,0.096935,2.209922,2.214925,0.001381201
2364000,0.015802,0.034086,1.869475,1.869852,0.001168422
2366000,0.063048,0.061087,2.062324,2.064192,0.001288953
2368000,-0.036149,0.134963,1.982434,1.987352,0.001239021
2370000,-0.068335,0.108203,1.99414,1.998242,0.001246338
2372000,0.036691,0.033182,0.613442,0.615434,0.000383401
2374000,0.100042,0.004844,-1.769366,1.772198,-0.001105854
2376000,0.056375,0.024191,-2.186943,2.187804,-0.001366839
2378000,0.010546,-0.011768,-1.88133,1.881396,-0.001175831
2380000,0.024862,-0.075959,-2.05827,2.059821,-0.001286419
2382000,0.026619,-0.051008,-1.763318,1.764257,-0.001102074
2384000,-0.037375,0.027852,0.185587,0.191351,0.000115992
2386000,-0.092047,0.096905,2.167335,2.171452,0.001354584
2388000,-0.076207,0.083344,1.996012,1.999205,0.001247508
2390000,0.004031,0.038844,1.935272,1.935666,0.001209545
2392000,0.063964,0.080958,2.07542,2.077983,0.001297138
2394000,-0.013703,0.123762,1.940305,1.944296,0.001212691
2396000,-0.064223,0.080093,1.82529,1.828175,0.001140806
2398000,0.047857,0.010123,-0.01799,0.052119,-1.12438E-05
2400000,0.139665,-0.023765,-2.026778,2.031724,-0.001266736
2402000,0.054753,-0.023836,-2.050654,2.051523,-0.001281659
2404000,-0.033239,-0.038747,-1.930848,1.931523,-0.00120678
2406000,0.040218,-0.069166,-2.05793,2.059485,-0.001286206
2408000,0.052471,-0.053676,-1.13696,1.139435,-0.0007106
2410000,-0.091048,0.042562,1.243728,1.247782,0.00077733
2412000,-0.131707,0.123145,2.42872,2.435404,0.00151795
2414000,-0.025168,0.058473,1.821952,1.823064,0.00113872
2416000,0.051333,0.015483,2.026323,2.027032,0.001266452
2418000,0.007225,0.122961,2.043201,2.046911,0.001277001
2420000,-0.06218,0.149361,1.939545,1.946281,0.001212216
2422000,-0.008394,0.022933,1.210926,1.211172,0.000756829
2424000,0.087356,-0.02303,-1.05892,1.062766,-0.000661825
2426000,0.092033,0.038026,-2.184592,2.18686,-0.00136537
2428000,0.014008,-0.000714,-1.926875,1.926926,-0.001204297
2430000,-0.011228,-0.077155,-2.007182,2.008696,-0.001254489
2432000,0.047935,-0.044645,-2.021777,2.022838,-0.001263611
2434000,0.008924,0.001173,-0.601574,0.601641,-0.000375984
2436000,-0.096946,0.03927,1.707341,1.710542,0.001067088
2438000,-0.094261,0.091807,2.223002,2.226893,0.001389376
2440000,-0.012092,0.067128,1.865709,1.866955,0.001166068
2442000,0.044826,0.045407,2.06123,2.062217,0.001288269
2444000,0.004642,0.113928,1.98524,1.988512,0.001240775
2446000,-0.04373,0.118604,1.991385,1.995393,0.001244616
2448000,0.016141,-0.002333,0.702685,0.702875,0.000439178
2450000,0.114826,-0.067688,-1.690509,1.695756,-0.001056568
2452000,0.098286,0.001666,-2.216251,2.21843,-0.001385157
2454000,-0.01232,0.013627,-1.875177,1.875267,-0.001171986
2456000,-0.012075,-0.067183,-2.053204,2.054338,-0.001283253
2458000,0.060032,-0.068403,-1.763008,1.765355,-0.00110188
