1184304000,0.015682,0.022514,0.977509,0.977894
1184306000,0.010958,0.019713,0.980582,0.980841
1184308000,0.011595,0.013499,0.980772,0.980933
1184310000,0.013821,0.001669,0.978389,0.978488
1184312000,0.012459,-0.003488,0.976242,0.976328
1184314000,0.011734,0.001653,0.975485,0.975557
1184316000,0.014148,0.010784,0.978511,0.978673
1184318000,0.014386,0.020536,0.981904,0.982224
1184320000,0.012647,0.023632,0.978822,0.979189
1184322000,0.015478,0.022242,0.976452,0.976828
1184324000,0.019512,0.019930,0.981150,0.981546
1184326000,0.016211,0.018279,0.983025,0.983328
1184328000,0.007809,0.013172,0.981679,0.981799
1184330000,0.008521,0.005130,0.979682,0.979732
1184332000,0.017001,0.000580,0.977516,0.977664
1184334000,0.018458,0.007119,0.982400,0.982599
1184336000,0.012963,0.023567,0.985828,0.986195
1184338000,0.008674,0.036263,0.982918,0.983625
1184340000,0.012681,0.031772,0.979806,0.980403
1184342000,0.020025,0.012970,0.975311,0.975602
1184344000,0.014715,0.006832,0.974385,0.974520
1184346000,0.006453,0.009301,0.981866,0.981931
1184348000,0.012068,0.001845,0.983359,0.983435
1184350000,0.017911,0.005726,0.974284,0.974465
1184352000,0.012749,0.026338,0.971337,0.971778
1184354000,0.009756,0.037332,0.974108,0.974872
1184356000,0.013999,0.029845,0.979755,0.980309
1184358000,0.014862,0.015801,0.986070,0.986308
1184360000,0.013701,0.007848,0.982224,0.982351
1184362000,0.012686,0.006199,0.979905,0.980007
1184364000,0.011661,0.004847,0.982881,0.982962
1184366000,0.011372,0.005547,0.980737,0.980819
1184368000,0.008374,0.013290,0.979185,0.979311
1184370000,0.011761,0.024378,0.978875,0.979249
1184372000,0.019050,0.030163,0.980930,0.981579
1184374000,0.018410,0.029418,0.985644,0.986255
1184376000,0.012862,0.023726,0.984999,0.985369
1184378000,0.007507,0.013105,0.978867,0.978983
1184380000,0.009661,0.000048,0.970580,0.970628
1184382000,0.013485,-0.009730,0.969280,0.969423
1184384000,0.011033,-0.004244,0.974906,0.974978
1184386000,0.009971,0.015370,0.978951,0.979123
1184388000,0.012653,0.031970,0.981996,0.982597
1184390000,0.017672,0.032385,0.979254,0.979949
1184392000,0.018637,0.017602,0.975766,0.976103
1184394000,0.011998,0.004332,0.977104,0.977188
1184396000,0.006122,0.001955,0.976595,0.976617
1184398000,0.007180,0.004288,0.978389,0.978425
1184400000,0.014972,0.003266,0.982365,0.982484
1184402000,0.019371,0.001997,0.985367,0.985560
1184404000,0.014407,0.010681,0.986478,0.986641
1184406000,0.009276,0.024604,0.984103,0.984454
1184408000,0.011411,0.024348,0.982939,0.983307
1184410000,0.017682,0.013363,0.981038,0.981289
1184412000,0.018364,0.015305,0.981668,0.981959
1184414000,0.014959,0.026282,0.987210,0.987673
1184416000,0.013019,0.017438,0.989731,0.989971
1184418000,0.011126,-0.004480,0.988362,0.988434
1184420000,0.012670,-0.011898,0.980531,0.980685
1184422000,0.013310,-0.002334,0.972876,0.972969
1184424000,0.012867,0.021891,0.974775,0.975106
1184426000,0.015337,0.034389,0.982194,0.982915
1184428000,0.015955,0.029333,0.988532,0.989096
1184430000,0.016847,0.024109,0.984550,0.984989
1184432000,0.016431,0.013834,0.977798,0.978034
1184434000,0.011661,0.005297,0.977488,0.977572
1184436000,0.009560,-0.002632,0.976971,0.977021
1184438000,0.010842,0.000354,0.980324,0.980384
1184440000,0.012774,0.013692,0.984480,0.984658
1184442000,0.017186,0.019452,0.984753,0.985095
1184444000,0.020128,0.022177,0.989253,0.989706
1184446000,0.017581,0.025751,0.990369,0.990859
1184448000,0.011943,0.031745,0.984303,0.984888
1184450000,0.011110,0.026258,0.978747,0.979162
1184452000,0.016174,0.008027,0.978554,0.978721
1184454000,0.016648,-0.004130,0.984371,0.984521
1184456000,0.011018,-0.000301,0.987900,0.987961
1184458000,0.007167,0.013895,0.987771,0.987895
1184460000,0.011733,0.021531,0.980963,0.981270
1184462000,0.019596,0.023826,0.974290,0.974779
1184464000,0.017764,0.029628,0.977179,0.977790
1184466000,0.010579,0.033902,0.979395,0.980039
1184468000,0.007836,0.024511,0.982212,0.982549
1184470000,0.012029,0.003879,0.984822,0.984903
1184472000,0.017100,-0.010443,0.980854,0.981059
